id,name,gender,type,category_id,category_name
sr:competition:35296,"ITF South Africa 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35326,"WTA 125K Angers, France Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:35328,"WTA 125K Angers, France Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:35342,"ITF North Macedonia F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:35346,"ITF North Macedonia F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:35350,"ITF Denmark 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35352,"ITF South Africa 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35402,"ATP Challenger Losinj, Croatia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35404,"ATP Challenger Losinj, Croatia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35420,"ATP Challenger Lima 2, Peru Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35422,"ATP Challenger Lima 2, Peru Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35426,"ATP Challenger Tenerife, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35428,"ATP Challenger Tenerife, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35434,"ATP Challenger Roanne, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35436,"ATP Challenger Roanne, France, Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35462,"ITF Bulgaria F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:35464,"ITF Bulgaria F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:35472,"ITF Peru 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35474,"ITF Peru 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35502,"ITF Kazakhstan F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:35504,"ITF Kazakhstan F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:35508,"ITF Kazakhstan 12A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35510,"ITF Kazakhstan 12A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35530,"ATP Challenger Brasilia, Brazil Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35532,"ATP Challenger Brasilia, Brazil Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35536,"ATP Challenger Manama, Bahrain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35538,"ATP Challenger Manama, Bahrain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35542,"ATP Challenger Bari, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35544,"ATP Challenger Bari, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35548,"ATP Challenger Forli 2, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35550,"ATP Challenger Forli 2, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35554,"ATP Challenger Antalya 3, Turkey Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35556,"ATP Challenger Antalya 3, Turkey Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35570,"ITF Kazakhstan 13A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35572,"ITF Kazakhstan 13A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35576,"ITF Ecuador F03, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:35578,"ITF Ecuador F03, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:35582,"ITF Kazakhstan F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:35584,"ITF Kazakhstan F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:35609,"ITF Spain 27A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35611,"ITF Spain 27A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35653,"ITF Brazil 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35655,"ITF Brazil 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35659,"ATP Challenger Forli 3, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35661,"ATP Challenger Forli 3, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35665,"ATP Challenger Maia 2, Portugal Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35667,"ATP Challenger Maia 2, Portugal Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35671,"ATP Challenger Antalya 4, Turkey Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35673,"ATP Challenger Antalya 4, Turkey Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35695,"ITF Colombia F7, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:35697,"ITF Colombia F7, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:35701,"ITF Colombia 07A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35703,"ITF Colombia 07A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35759,"ITF Guatemala F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:35761,"ITF GuatemalaF1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:35765,"ITF United Arab Emirates 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35767,"ITF United Arab Emirates 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35779,"ITF India 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35781,"ITF India 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35785,"ITF Dominican Republic 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35787,"ITF Dominican Republic 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35845,"ATP Adelaide 2, Australia Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:35847,"ATP Adelaide 2, Australia Men Singles",men,singles,sr:category:3,ATP
sr:competition:35853,"Dominican Republic F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:35855,"ITF Dominican Republic F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:35859,"ITF South Africa F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:35861,"ITF South Africa F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:35865,"ATP Dallas, USA Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:35867,"ATP Dallas, USA Men Singles",men,singles,sr:category:3,ATP
sr:competition:35871,"WTA Adelaide 2, Australia Women Singles",women,singles,sr:category:6,WTA
sr:competition:35873,"WTA Adelaide 2, Australia Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:35877,"ITF South Africa 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35879,"ITF South Africa 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35883,"ITF Dominican Republic 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35885,"ITF Dominican Republic 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35941,"WTA 125K Seoul, Korea Republic, Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:35943,"WTA 125K Seoul, Korea Republic, Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:35969,"ITF Tunisia 52A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:35971,"ITF Tunisia 52A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:35981,"ATP Challenger Bayamon, Puerto Rico Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35983,"ATP Challenger Bayamon, Puerto Rico Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35987,"ATP Challenger Bayamon 2, Puerto Rico Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35989,"ATP Challenger Bayamon 2, Puerto Rico Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35993,"ATP Challenger Bengaluru 2, India Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:35995,"ATP Challenger Bengaluru 2, India Men Singles",men,singles,sr:category:72,Challenger
sr:competition:35999,"ATP Challenger Forli 4, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36001,"ATP Challenger Forli 4, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36049,"ATP Challenger Forli 5, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36051,"ATP Challenger Forli 5, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36075,"ATP Challenger Roseto Degli Abruzzi, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36077,"ATP Challenger Roseto Degli Abruzzi, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36085,"ATP Challenger Roseto Degli Abruzzi 2, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36087,"ATP Challenger Roseto Degli Abruzzi 2, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36093,"ATP Challenger Santa Cruz 2, Bolivia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36095,"ATP Challenger Santa Cruz 2, Bolivia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36137,"Legends Australian Open, Melbourne, Australia, Mixed Doubles",mixed,mixed_doubles,sr:category:1475,Legends
sr:competition:36157,"ATP Challenger Sanremo, Italy Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36169,"ITF Dominican Republic F5, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36173,"ITF Dominican Republic F5, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36265,"ATP Challenger Villeneuve-Loubet, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36267,"ATP Challenger Villeneuve-Loubet, France Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36317,"WTA Granby, Canada Women Singles",women,singles,sr:category:6,WTA
sr:competition:36319,"WTA Granby, Canada Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:36325,"Mauthausen, Austria Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36327,"Mauthausen, Austria Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36353,"WTA 125K Paris, France Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36355,"WTA 125K Paris, France Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36363,"WTA 125K Marbella, Spain Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36365,"WTA 125K Marbella, Spain Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36387,"WTA 125K Valencia, Spain Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36389,"WTA 125K Valencia, Spain Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36393,"WTA 125K Gaiba, Italy Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36395,"WTA 125K Gaiba, Italy Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36399,"WTA 125K Contrexeville, France Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36401,"WTA 125K Contrexeville, France Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36405,"WTA 125K Iasi, Romania Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36407,"WTA 125K Iasi, Romania Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36411,"WTA 125K Vancouver, Canada Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36413,"WTA 125K Vancouver, Canada Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36423,"WTA 125K Budapest, Hungary Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36425,"WTA 125K Budapest, Hungary Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36437,"ATP Challenger Salvador, Brazil Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36441,"ATP Challenger Troisdorf, Germany Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36443,"ATP Challenger Troisdorf, Germany Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36447,"ATP Challenger Forli 6, Italy, Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36449,"ATP Challenger Forli 6, Italy, Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36489,"WTA 125K Tampico, Mexico Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36491,"WTA 125K Tampico, Mexico Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36515,"ATP Challenger Coquimbo, Chile Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36517,"ATP Challenger Coquimbo, Chile Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36529,"ATP Challenger Malaga, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36531,"ATP Challenger Malaga, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36535,"ATP Challenger Troyes, France Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36537,"ATP Challenger Troyes, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36541,"WTA 125K Puerto Vallarta, Mexico Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36543,"WTA 125K Puerto Vallarta, Mexico Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36547,"WTA 125K Rouen, France Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36549,"WTA 125K Rouen, France Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36577,"ITF Brazil 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:36579,"ITF Brazil 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:36615,"WTA 125K Makarska, Croatia Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:36617,"WTA 125K Makarska, Croatia Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:36653,"ITF Great Britain F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36655,"ITF Great Britain F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36689,"ITF Austria 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:36691,"ITF Austria 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:36697,"ITF Algeria 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:36699,"ITF Croatia F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36701,"ITF Algeria 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:36703,"ITF Croatia F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36707,"ITF Montenegro F5, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36711,"ITF Montenegro F5, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36713,"ITF Algeria F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36715,"ITF Algeria F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36737,Algeria F2 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:36739,Algeria F2 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:36743,"ITF Algeria 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:36745,"ITF Algeria 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:36749,"ITF Austria 07A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:36751,"ITF Austria 07A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:36761,"ATP Challenger Salzburg, Austria Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36763,"ATP Challenger Salzburg, Austria Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36767,"ATP Challenger Rome, USA Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36769,"ATP Challenger Rome, USA Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36773,"ATP Challenger Zagreb 2, Croatia Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36775,"ATP Challenger Zagreb 2, Croatia Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36779,"ATP Challenger Indianapolis, USA, Doubles Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36781,"ATP Challenger Indianapolis, USA Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36785,"ATP Challenger Nur Sultan, Kazakhstan Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36787,"ATP Challenger Nur Sultan, Kazakhstan Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36791,"ATP Challenger Zug, Switzerland Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36793,"ATP Challenger Zug, Switzerland Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36797,"ATP Challenger San Benedetto Del Tronto, Italy Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:36799,"ATP Challenger San Benedetto Del Tronto, Italy Men Singles",men,singles,sr:category:72,Challenger
sr:competition:36841,"WTA Tallinn, Estonia Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:36843,"WTA Tallinn, Estonia Women Singles",women,singles,sr:category:6,WTA
sr:competition:36847,"WTA Monastir, Tunisia Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:36849,"WTA Monastir, Tunisia Women Singles",women,singles,sr:category:6,WTA
sr:competition:36853,"WTA Guadalajara 2, Mexico Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:36855,"WTA Guadalajara 2, Mexico Women Singles",women,singles,sr:category:6,WTA
sr:competition:36861,Montenegro F6 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:36863,Montenegro F6 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:36867,"ITF Austria 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:36869,"ITF Austria 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:36873,"ITF Slovenia 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:36875,"ITF Slovenia 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:36907,"ITF Guam F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36909,"ITF Guam F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36913,"ITF Dominican Republic F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36915,"ITF Dominican Republic F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36919,"ITF Ecuador F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36921,"ITF Ecuador F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36925,"ITF Montenegro F7, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36927,"ITF Montenegro F7, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36961,"ITF North Macedonia F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36963,"ITF North Macedonia F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36967,"ITF Ecuador F04, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:36969,"ITF Ecuador F04, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:36975,"ITF Austria 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:36977,"ITF Austria 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37053,"ATP Challenger Tigre, Argentina Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37055,"ATP Challenger Tigre, Argentina Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37057,"ATP Challenger Tigre II, Argentina Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37059,"ATP Challenger Tigre II, Argentina Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37071,"ATP Challenger Grodzisk Mazowiecki, Poland Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37073,"ATP Challenger Grodzisk Mazowiecki, Poland Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37077,"ATP Challenger Nonthaburi, Thailand Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37079,"ATP Challenger Nonthaburi, Thailand Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37083,"ATP Challenger Toulouse, France Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37085,"ATP Challenger Toulouse, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37089,"ATP Challenger Nonthaburi 2, Thailand Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37091,"ATP Challenger Nonthaburi 2, Thailand Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37139,"ITF Morocco 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37141,"ITF Morocco 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37147,"ITF Slovenia F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37149,"ITF Slovenia F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37201,"Wheelchairs Juniors US Open, New York, USA Men Singles",men,singles,sr:category:2400,Wheelchairs Juniors
sr:competition:37203,"Wheelchairs Juniors US Open, New York, USA Women Singles",women,singles,sr:category:2400,Wheelchairs Juniors
sr:competition:37237,"ITF Great Britain F13, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37239,"ITF Great Britain F13, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37251,"ITF Slovenia F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37253,"ITF Slovenia F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37265,"ITF Italy F15B, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37267,"ITF Italy F15B, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37271,"ITF Latvia 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37273,"ITF Latvia 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37277,"ITF Morocco 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37279,"ITF Morocco 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37305,"WTA Chennai, India, Women Doubles",women,doubles,sr:category:6,WTA
sr:competition:37307,"WTA Chennai, India, Women Singles",women,singles,sr:category:6,WTA
sr:competition:37319,"Legends Wimbledon, London, Great Britain Mixed Doubles",mixed,mixed_doubles,sr:category:1475,Legends
sr:competition:37357,"ITF Great Britain F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37359,"ITF Great Britain F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37363,"ITF Austria F7, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37365,"ITF Austria F7, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37369,"ITF Austria 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37371,"ITF Austria 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37395,"ATP Challenger Nonthaburi 3, Thailand Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37397,"ATP Challenger Nonthaburi 3, Thailand Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37401,"ATP Challenger Charleston, SC, USA Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37403,"ATP Challenger Charleston, SC, USA Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37451,"ATP Seoul, Korea Republic Men Singles",men,singles,sr:category:3,ATP
sr:competition:37453,"ATP Seoul, Korea Republic Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:37457,"ATP Tel Aviv, Israel Men Singles",men,singles,sr:category:3,ATP
sr:competition:37459,"ATP Tel Aviv, Israel Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:37463,"ATP Florence, Italy Men Singles",men,singles,sr:category:3,ATP
sr:competition:37465,"ATP Florence, Italy Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:37469,"ATP Gijon, Spain Men Singles",men,singles,sr:category:3,ATP
sr:competition:37471,"ATP Gijon, Spain Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:37475,"ATP Naples, Italy Men Singles",men,singles,sr:category:3,ATP
sr:competition:37477,"ATP Naples, Italy Men Doubles",men,doubles,sr:category:3,ATP
sr:competition:37501,"ITF Great Britain F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37503,"ITF Great Britain F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37507,"ITF Ecuador F5, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37509,"ITF Ecuador F5, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37513,"ITF Morocco 06A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37515,"ITF Morocco 06A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37523,"ITF Austria 10A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37525,"ITF Austria 10A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37551,"WTA 125K Bari, Italy Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:37553,"WTA 125K Bari, Italy Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:37557,"WTA 125K Parma, Italy Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:37559,"WTA 125K Parma, Italy Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:37563,"WTA 125K Colina, Chile Women Singles",women,singles,sr:category:871,WTA 125K
sr:competition:37565,"WTA 125K Colina, Chile Women Doubles",women,doubles,sr:category:871,WTA 125K
sr:competition:37577,"ITF Ecuador F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37579,"ITF Ecuador F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37583,"ITF Sweden 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37585,"ITF Sweden 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37603,"ITF Great Britain F14, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37605,"ITF Great Britain F14, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37615,"ATP Challenger Villa Maria, Argentina Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37617,"ATP Challenger Villa Maria, Argentina Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37619,"ATP Challenger Vilnius, Lithuania Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37621,"ATP Challenger Vilnius, Lithuania Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37625,"ATP Challenger Coquimbo 2, Chile Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:37627,"ATP Challenger Coquimbo 2, Chile Men Singles",men,singles,sr:category:72,Challenger
sr:competition:37651,"ITF Slovenia F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37653,"ITF Slovenia F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37657,"ITF Egypt F39, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37659,"ITF Egypt F39, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37663,"ITF Great Britain F12, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:37665,"ITF Great Britain F12, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:37669,"ITF Sweden 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:37671,"ITF Sweden 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:37685,ITF Slovenia F5 Men Singles,men,singles,sr:category:785,ITF Men
sr:competition:37687,ITF Slovenia F5 Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:37691,"ITF Egypt F40, Men Singles",men,singles,sr:category:785,ITF Men
